input_size,output_size,kernel_size,stride,padding,forward_featuremap_internal_padding,forward_featuremap_external_padding,forward_weight_internal_padding,forward_featuremap_elements_after_im2col,forward_featuremap_zeros_after_im2col,loss_featuremap_internal_padding,loss_featuremap_external_padding,loss_weight_internal_padding,loss_featuremap_elements_after_im2col,loss_featuremap_zeros_after_im2col,gradient_featuremap_internal_padding,gradient_featuremap_external_padding,gradient_weight_internal_padding,gradient_featuremap_elements_after_im2col,gradient_featuremap_zeros_after_im2col,gradient_weight_zeros_after_im2col,forward_featuremap_sparsity_after_im2col,forward_weight_sparsity_after_im2col,loss_featuremap_sparsity_after_im2col,loss_weight_sparsity_after_im2col,gradient_featuremap_sparsity_after_im2col,gradient_weight_sparsity_after_im2col,forward_featuremap_additional_storage,loss_featuremap_additional_storage,gradient_kernal_additional_storage
"(-1, 1440, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,282240,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",282240,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1488, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,291648,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",291648,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1536, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,301056,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",301056,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1584, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,310464,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",310464,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1632, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,319872,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",319872,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1680, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,329280,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",329280,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1728, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,338688,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",338688,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1776, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,348096,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",348096,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1824, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,357504,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",357504,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1872, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,366912,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",366912,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1920, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,376320,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",376320,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 1968, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,385728,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",385728,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 2016, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,395136,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",395136,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 2064, 14, 14)","(-1, 192, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,404544,0,"(0, 0)","(0, 0)",0,37632,0,0,"(0, 0)","(0, 0)",404544,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 14, 14)","(-1, 48, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,338688,31488,"(0, 0)","(1, 1)",0,84672,7872,0,"(1, 1)","(0, 0)",338688,31488,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.0439453125,0.010986328125,0.0
"(-1, 2112, 14, 14)","(-1, 1056, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,413952,0,"(0, 0)","(0, 0)",0,206976,0,0,"(0, 0)","(0, 0)",413952,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 1056, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,51744,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",51744,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1104, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,54096,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",54096,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1152, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,56448,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",56448,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1200, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,58800,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",58800,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1248, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,61152,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",61152,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1296, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,63504,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",63504,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1344, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,65856,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",65856,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1392, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,68208,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",68208,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1440, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,70560,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",70560,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1488, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,72912,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",72912,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1536, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,75264,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",75264,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1584, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,77616,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",77616,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1632, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,79968,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",79968,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1680, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,82320,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",82320,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1728, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,84672,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",84672,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1776, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,87024,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",87024,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1824, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,89376,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",89376,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1872, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,91728,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",91728,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1920, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,94080,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",94080,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 1968, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,96432,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",96432,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 2016, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,98784,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",98784,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 2064, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,101136,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",101136,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 2112, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,103488,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",103488,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
"(-1, 2160, 7, 7)","(-1, 192, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,105840,0,"(0, 0)","(0, 0)",0,9408,0,0,"(0, 0)","(0, 0)",105840,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 192, 7, 7)","(-1, 48, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,84672,15360,"(0, 0)","(1, 1)",0,21168,3840,0,"(1, 1)","(0, 0)",84672,15360,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0234375,0.005859375,0.0
